date,state,parlimen,dun,income_median,income_mean
2019-01-01,Selangor,P.110 Klang,N.46 Pelabuhan Klang,8150.0,9431.0
2022-01-01,Selangor,P.110 Klang,N.46 Pelabuhan Klang,7473.0,8841.0
2024-01-01,Selangor,P.110 Klang,N.46 Pelabuhan Klang,9022.0,11065.0
2019-01-01,Selangor,P.110 Klang,N.47 Pandamaran,8643.0,11820.0
2022-01-01,Selangor,P.110 Klang,N.47 Pandamaran,9572.0,11300.0
2024-01-01,Selangor,P.110 Klang,N.47 Pandamaran,8568.0,11716.0
2019-01-01,Selangor,P.111 Kota Raja,N.48 Sentosa,8039.0,9364.0
2022-01-01,Selangor,P.111 Kota Raja,N.48 Sentosa,7723.0,9063.0
2024-01-01,Selangor,P.111 Kota Raja,N.48 Sentosa,8917.0,10691.0
2019-01-01,Selangor,P.111 Kota Raja,N.49 Sungai Kandis,9164.0,11051.0
2022-01-01,Selangor,P.111 Kota Raja,N.49 Sungai Kandis,9393.0,11798.0
2024-01-01,Selangor,P.111 Kota Raja,N.49 Sungai Kandis,8913.0,11959.0
2019-01-01,Selangor,P.111 Kota Raja,N.50 Kota Kemuning,9164.0,12730.0
2022-01-01,Selangor,P.111 Kota Raja,N.50 Kota Kemuning,9157.0,12833.0
2024-01-01,Selangor,P.111 Kota Raja,N.50 Kota Kemuning,9145.0,11776.0
2019-01-01,Selangor,P.112 Kuala Langat,N.51 Sijangkang,7732.0,9131.0
2022-01-01,Selangor,P.112 Kuala Langat,N.51 Sijangkang,10753.0,11395.0
2024-01-01,Selangor,P.112 Kuala Langat,N.51 Sijangkang,12602.0,12509.0
2019-01-01,Selangor,P.112 Kuala Langat,N.52 Banting,6057.0,7609.0
2022-01-01,Selangor,P.112 Kuala Langat,N.52 Banting,11083.0,13171.0
2024-01-01,Selangor,P.112 Kuala Langat,N.52 Banting,10761.0,11876.0
2019-01-01,Selangor,P.112 Kuala Langat,N.53 Morib,7096.0,8965.0
2022-01-01,Selangor,P.112 Kuala Langat,N.53 Morib,7383.0,8629.0
2024-01-01,Selangor,P.112 Kuala Langat,N.53 Morib,9624.0,10511.0
2019-01-01,Selangor,P.113 Sepang,N.54 Tanjong Sepat,6264.0,7175.0
2022-01-01,Selangor,P.113 Sepang,N.54 Tanjong Sepat,10278.0,11241.0
2024-01-01,Selangor,P.113 Sepang,N.54 Tanjong Sepat,10120.0,11033.0
2019-01-01,Selangor,P.113 Sepang,N.55 Dengkil,8738.0,12381.0
2022-01-01,Selangor,P.113 Sepang,N.55 Dengkil,12755.0,14023.0
2024-01-01,Selangor,P.113 Sepang,N.55 Dengkil,11123.0,16808.0
2019-01-01,Selangor,P.113 Sepang,N.56 Sungai Pelek,8722.0,10895.0
2022-01-01,Selangor,P.113 Sepang,N.56 Sungai Pelek,10606.0,10332.0
2024-01-01,Selangor,P.113 Sepang,N.56 Sungai Pelek,11445.0,11307.0
2019-01-01,Negeri Sembilan,P.126 Jelebu,N.01 Chennah,3106.0,5051.0
2022-01-01,Negeri Sembilan,P.126 Jelebu,N.01 Chennah,3538.0,4539.0
2024-01-01,Negeri Sembilan,P.126 Jelebu,N.01 Chennah,3741.0,4051.0
2019-01-01,Negeri Sembilan,P.126 Jelebu,N.02 Pertang,4031.0,4272.0
2022-01-01,Negeri Sembilan,P.126 Jelebu,N.02 Pertang,2376.0,3127.0
2024-01-01,Negeri Sembilan,P.126 Jelebu,N.02 Pertang,3622.0,5041.0
2019-01-01,Negeri Sembilan,P.126 Jelebu,N.03 Sungai Lui,4289.0,5106.0
2022-01-01,Negeri Sembilan,P.126 Jelebu,N.03 Sungai Lui,3788.0,4998.0
2024-01-01,Negeri Sembilan,P.126 Jelebu,N.03 Sungai Lui,3768.0,4702.0
2019-01-01,Negeri Sembilan,P.126 Jelebu,N.04 Klawang,4990.0,6171.0
2022-01-01,Negeri Sembilan,P.126 Jelebu,N.04 Klawang,3971.0,4633.0
2024-01-01,Negeri Sembilan,P.126 Jelebu,N.04 Klawang,3758.0,4867.0
2019-01-01,Negeri Sembilan,P.127 Jempol,N.05 Serting,3876.0,4471.0
2022-01-01,Negeri Sembilan,P.127 Jempol,N.05 Serting,3979.0,5203.0
2024-01-01,Negeri Sembilan,P.127 Jempol,N.05 Serting,4116.0,6199.0
2019-01-01,Negeri Sembilan,P.127 Jempol,N.06 Palong,3302.0,3827.0
2022-01-01,Negeri Sembilan,P.127 Jempol,N.06 Palong,3089.0,3472.0
2024-01-01,Negeri Sembilan,P.127 Jempol,N.06 Palong,4488.0,4416.0
2019-01-01,Negeri Sembilan,P.127 Jempol,N.07 Jeram Padang,3587.0,5021.0
2022-01-01,Negeri Sembilan,P.127 Jempol,N.07 Jeram Padang,3819.0,4354.0
2024-01-01,Negeri Sembilan,P.127 Jempol,N.07 Jeram Padang,4173.0,4619.0
2019-01-01,Negeri Sembilan,P.127 Jempol,N.08 Bahau,3699.0,5732.0
2022-01-01,Negeri Sembilan,P.127 Jempol,N.08 Bahau,4490.0,5733.0
2024-01-01,Negeri Sembilan,P.127 Jempol,N.08 Bahau,4759.0,6995.0
2019-01-01,Negeri Sembilan,P.128 Seremban,N.09 Lenggeng,6215.0,8265.0
2022-01-01,Negeri Sembilan,P.128 Seremban,N.09 Lenggeng,5664.0,6674.0
2024-01-01,Negeri Sembilan,P.128 Seremban,N.09 Lenggeng,4497.0,5504.0
2019-01-01,Negeri Sembilan,P.128 Seremban,N.10 Nilai,6041.0,7644.0
2022-01-01,Negeri Sembilan,P.128 Seremban,N.10 Nilai,6058.0,7492.0
2024-01-01,Negeri Sembilan,P.128 Seremban,N.10 Nilai,6901.0,9069.0
2019-01-01,Negeri Sembilan,P.128 Seremban,N.11 Lobak,4320.0,6847.0
2022-01-01,Negeri Sembilan,P.128 Seremban,N.11 Lobak,5664.0,8571.0
2024-01-01,Negeri Sembilan,P.128 Seremban,N.11 Lobak,4245.0,6435.0
2019-01-01,Negeri Sembilan,P.128 Seremban,N.12 Temiang,5533.0,8222.0
2022-01-01,Negeri Sembilan,P.128 Seremban,N.12 Temiang,5325.0,7165.0
2024-01-01,Negeri Sembilan,P.128 Seremban,N.12 Temiang,5388.0,6314.0
2019-01-01,Negeri Sembilan,P.128 Seremban,N.13 Sikamat,7118.0,7544.0
2022-01-01,Negeri Sembilan,P.128 Seremban,N.13 Sikamat,8212.0,8595.0
2024-01-01,Negeri Sembilan,P.128 Seremban,N.13 Sikamat,6168.0,7127.0
2019-01-01,Negeri Sembilan,P.128 Seremban,N.14 Ampangan,5337.0,6562.0
2022-01-01,Negeri Sembilan,P.128 Seremban,N.14 Ampangan,5801.0,7567.0
2024-01-01,Negeri Sembilan,P.128 Seremban,N.14 Ampangan,5756.0,6946.0
2019-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.15 Juasseh,3817.0,4951.0
2022-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.15 Juasseh,3222.0,4080.0
2024-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.15 Juasseh,3996.0,5104.0
2019-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.16 Seri Menanti,3180.0,4569.0
2022-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.16 Seri Menanti,2795.0,3839.0
2024-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.16 Seri Menanti,4110.0,4914.0
2019-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.17 Senaling,2998.0,4294.0
2022-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.17 Senaling,3846.0,4506.0
2024-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.17 Senaling,3941.0,5072.0
2019-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.18 Pilah,5000.0,5909.0
2022-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.18 Pilah,4726.0,5924.0
2024-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.18 Pilah,4602.0,5331.0
2019-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.19 Johol,3146.0,4432.0
2022-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.19 Johol,2642.0,3671.0
2024-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.19 Johol,2858.0,3823.0
2019-01-01,Negeri Sembilan,P.130 Rasah,N.20 Labu,5871.0,8194.0
2022-01-01,Negeri Sembilan,P.130 Rasah,N.20 Labu,8430.0,9519.0
2024-01-01,Negeri Sembilan,P.130 Rasah,N.20 Labu,7056.0,8220.0
2019-01-01,Negeri Sembilan,P.130 Rasah,N.21 Bukit Kepayang,7293.0,9507.0
2022-01-01,Negeri Sembilan,P.130 Rasah,N.21 Bukit Kepayang,7229.0,8763.0
2024-01-01,Negeri Sembilan,P.130 Rasah,N.21 Bukit Kepayang,7946.0,10797.0
2019-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,4234.0,6537.0
2022-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,10603.0,12363.0
2024-01-01,Negeri Sembilan,P.130 Rasah,N.22 Rahang,7569.0,8117.0
2019-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,5836.0,8413.0
2022-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,5077.0,7332.0
2024-01-01,Negeri Sembilan,P.130 Rasah,N.23 Mambau,5764.0,9596.0
2019-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,5282.0,6857.0
2022-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,5895.0,7045.0
2024-01-01,Negeri Sembilan,P.130 Rasah,N.24 Seremban Jaya,6618.0,8663.0
2019-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,5620.0,7143.0
2022-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,7049.0,7988.0
2024-01-01,Negeri Sembilan,P.131 Rembau,N.25 Paroi,6035.0,7961.0
2019-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,4212.0,5771.0
2022-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,5207.0,6191.0
2024-01-01,Negeri Sembilan,P.131 Rembau,N.26 Chembong,4956.0,6116.0
2019-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,5135.0,5785.0
2022-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,5906.0,6947.0
2024-01-01,Negeri Sembilan,P.131 Rembau,N.27 Rantau,6449.0,7647.0
2019-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,3718.0,4475.0
2022-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,3843.0,4287.0
2024-01-01,Negeri Sembilan,P.131 Rembau,N.28 Kota,4255.0,5174.0
2019-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,5438.0,6099.0
2022-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,3927.0,5152.0
2024-01-01,Negeri Sembilan,P.132 Port Dickson,N.29 Chuah,4240.0,6699.0
2019-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,5020.0,6597.0
2022-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,4774.0,6257.0
2024-01-01,Negeri Sembilan,P.132 Port Dickson,N.30 Lukut,5430.0,6447.0
2019-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,4821.0,5756.0
2022-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,4772.0,5712.0
2024-01-01,Negeri Sembilan,P.132 Port Dickson,N.31 Bagan Pinang,6162.0,6655.0
2019-01-01,Negeri Sembilan,P.132 Port Dickson,N.32 Linggi,4572.0,5268.0
2022-01-01,Negeri Sembilan,P.132 Port Dickson,N.32 Linggi,4370.0,4997.0
2024-01-01,Negeri Sembilan,P.132 Port Dickson,N.32 Linggi,4074.0,5057.0
2019-01-01,Negeri Sembilan,P.132 Port Dickson,N.33 Sri Tanjung,5102.0,7750.0
2022-01-01,Negeri Sembilan,P.132 Port Dickson,N.33 Sri Tanjung,5808.0,7525.0
2024-01-01,Negeri Sembilan,P.132 Port Dickson,N.33 Sri Tanjung,5232.0,6170.0
2019-01-01,Negeri Sembilan,P.133 Tampin,N.34 Gemas,3747.0,5044.0
2022-01-01,Negeri Sembilan,P.133 Tampin,N.34 Gemas,3808.0,4842.0
2024-01-01,Negeri Sembilan,P.133 Tampin,N.34 Gemas,4954.0,5907.0
2019-01-01,Negeri Sembilan,P.133 Tampin,N.35 Gemencheh,3708.0,4770.0
2022-01-01,Negeri Sembilan,P.133 Tampin,N.35 Gemencheh,3200.0,4349.0
2024-01-01,Negeri Sembilan,P.133 Tampin,N.35 Gemencheh,4247.0,6361.0
2019-01-01,Negeri Sembilan,P.133 Tampin,N.36 Repah,4875.0,6437.0
2022-01-01,Negeri Sembilan,P.133 Tampin,N.36 Repah,4598.0,5857.0
2024-01-01,Negeri Sembilan,P.133 Tampin,N.36 Repah,4276.0,4984.0
2019-01-01,Melaka,P.134 Masjid Tanah,N.01 Kuala Linggi,5199.0,6711.0
2022-01-01,Melaka,P.134 Masjid Tanah,N.01 Kuala Linggi,4669.0,6231.0
2024-01-01,Melaka,P.134 Masjid Tanah,N.01 Kuala Linggi,7075.0,7729.0
2019-01-01,Melaka,P.134 Masjid Tanah,N.02 Tanjung Bidara,4625.0,5812.0
2022-01-01,Melaka,P.134 Masjid Tanah,N.02 Tanjung Bidara,7239.0,9762.0
2024-01-01,Melaka,P.134 Masjid Tanah,N.02 Tanjung Bidara,5334.0,6328.0
2019-01-01,Melaka,P.134 Masjid Tanah,N.03 Ayer Limau,5929.0,6836.0
2022-01-01,Melaka,P.134 Masjid Tanah,N.03 Ayer Limau,4331.0,6004.0
2024-01-01,Melaka,P.134 Masjid Tanah,N.03 Ayer Limau,6475.0,7765.0
2019-01-01,Melaka,P.134 Masjid Tanah,N.04 Lendu,6995.0,9473.0
2022-01-01,Melaka,P.134 Masjid Tanah,N.04 Lendu,4996.0,6463.0
2024-01-01,Melaka,P.134 Masjid Tanah,N.04 Lendu,7234.0,8600.0
2019-01-01,Melaka,P.134 Masjid Tanah,N.05 Taboh Naning,5951.0,5706.0
2022-01-01,Melaka,P.134 Masjid Tanah,N.05 Taboh Naning,5760.0,6747.0
2024-01-01,Melaka,P.134 Masjid Tanah,N.05 Taboh Naning,5290.0,6236.0
2019-01-01,Melaka,P.135 Alor Gajah,N.06 Rembia,5989.0,7020.0
2022-01-01,Melaka,P.135 Alor Gajah,N.06 Rembia,5063.0,6469.0
2024-01-01,Melaka,P.135 Alor Gajah,N.06 Rembia,5602.0,6917.0
2019-01-01,Melaka,P.135 Alor Gajah,N.07 Gadek,4738.0,6596.0
2022-01-01,Melaka,P.135 Alor Gajah,N.07 Gadek,4277.0,4683.0
2024-01-01,Melaka,P.135 Alor Gajah,N.07 Gadek,6181.0,7203.0
2019-01-01,Melaka,P.135 Alor Gajah,N.08 Machap Jaya,7376.0,7553.0
2022-01-01,Melaka,P.135 Alor Gajah,N.08 Machap Jaya,5056.0,5573.0
2024-01-01,Melaka,P.135 Alor Gajah,N.08 Machap Jaya,5349.0,6333.0
2019-01-01,Melaka,P.135 Alor Gajah,N.09 Durian Tunggal,6846.0,8357.0
2022-01-01,Melaka,P.135 Alor Gajah,N.09 Durian Tunggal,7306.0,8730.0
2024-01-01,Melaka,P.135 Alor Gajah,N.09 Durian Tunggal,7231.0,10135.0
2019-01-01,Melaka,P.135 Alor Gajah,N.10 Asahan,4557.0,6197.0
2022-01-01,Melaka,P.135 Alor Gajah,N.10 Asahan,4970.0,5986.0
2024-01-01,Melaka,P.135 Alor Gajah,N.10 Asahan,5886.0,7403.0
2019-01-01,Melaka,P.136 Tangga Batu,N.11 Sungai Udang,6994.0,8627.0
2022-01-01,Melaka,P.136 Tangga Batu,N.11 Sungai Udang,7465.0,8435.0
2024-01-01,Melaka,P.136 Tangga Batu,N.11 Sungai Udang,6543.0,8132.0
2019-01-01,Melaka,P.136 Tangga Batu,N.12 Pantai Kundor,5169.0,7274.0
2022-01-01,Melaka,P.136 Tangga Batu,N.12 Pantai Kundor,5445.0,7250.0
2024-01-01,Melaka,P.136 Tangga Batu,N.12 Pantai Kundor,5690.0,7005.0
2019-01-01,Melaka,P.136 Tangga Batu,N.13 Paya Rumput,6679.0,8558.0
2022-01-01,Melaka,P.136 Tangga Batu,N.13 Paya Rumput,6957.0,8767.0
2024-01-01,Melaka,P.136 Tangga Batu,N.13 Paya Rumput,9656.0,10681.0
2019-01-01,Melaka,P.136 Tangga Batu,N.14 Kelebang,5700.0,6536.0
2022-01-01,Melaka,P.136 Tangga Batu,N.14 Kelebang,5064.0,5966.0
2024-01-01,Melaka,P.136 Tangga Batu,N.14 Kelebang,5101.0,7586.0
2019-01-01,Melaka,P.137 Hang Tuah Jaya,N.15 Pengkalan Batu,5674.0,7065.0
2022-01-01,Melaka,P.137 Hang Tuah Jaya,N.15 Pengkalan Batu,5726.0,7969.0
2024-01-01,Melaka,P.137 Hang Tuah Jaya,N.15 Pengkalan Batu,7724.0,10391.0
2019-01-01,Melaka,P.137 Hang Tuah Jaya,N.16 Ayer Keroh,6815.0,9063.0
2022-01-01,Melaka,P.137 Hang Tuah Jaya,N.16 Ayer Keroh,8428.0,9815.0
2024-01-01,Melaka,P.137 Hang Tuah Jaya,N.16 Ayer Keroh,8811.0,11096.0
2019-01-01,Melaka,P.137 Hang Tuah Jaya,N.17 Bukit Katil,7243.0,10616.0
2022-01-01,Melaka,P.137 Hang Tuah Jaya,N.17 Bukit Katil,6362.0,7530.0
2024-01-01,Melaka,P.137 Hang Tuah Jaya,N.17 Bukit Katil,7998.0,8881.0
2019-01-01,Melaka,P.137 Hang Tuah Jaya,N.18 Ayer Molek,5961.0,7544.0
2022-01-01,Melaka,P.137 Hang Tuah Jaya,N.18 Ayer Molek,6990.0,8757.0
2024-01-01,Melaka,P.137 Hang Tuah Jaya,N.18 Ayer Molek,7872.0,9041.0
2019-01-01,Melaka,P.138 Kota Melaka,N.19 Kesidang,6258.0,7370.0
2022-01-01,Melaka,P.138 Kota Melaka,N.19 Kesidang,7174.0,9595.0
2024-01-01,Melaka,P.138 Kota Melaka,N.19 Kesidang,7888.0,10361.0
2019-01-01,Melaka,P.138 Kota Melaka,N.20 Kota Laksamana,6045.0,8451.0
2022-01-01,Melaka,P.138 Kota Melaka,N.20 Kota Laksamana,5612.0,6973.0
2024-01-01,Melaka,P.138 Kota Melaka,N.20 Kota Laksamana,4604.0,6398.0
2019-01-01,Melaka,P.138 Kota Melaka,N.21 Duyong,5953.0,6983.0
2022-01-01,Melaka,P.138 Kota Melaka,N.21 Duyong,5719.0,7992.0
2024-01-01,Melaka,P.138 Kota Melaka,N.21 Duyong,6194.0,8175.0
2019-01-01,Melaka,P.138 Kota Melaka,N.22 Bandar Hilir,6153.0,6820.0
2022-01-01,Melaka,P.138 Kota Melaka,N.22 Bandar Hilir,4856.0,5785.0
2024-01-01,Melaka,P.138 Kota Melaka,N.22 Bandar Hilir,6958.0,8620.0
2019-01-01,Melaka,P.138 Kota Melaka,N.23 Telok Mas,6140.0,9154.0
2022-01-01,Melaka,P.138 Kota Melaka,N.23 Telok Mas,7507.0,11291.0
2024-01-01,Melaka,P.138 Kota Melaka,N.23 Telok Mas,5852.0,7301.0
2019-01-01,Melaka,P.139 Jasin,N.24 Bemban,6258.0,7684.0
2022-01-01,Melaka,P.139 Jasin,N.24 Bemban,6780.0,8027.0
2024-01-01,Melaka,P.139 Jasin,N.24 Bemban,6062.0,7681.0
2019-01-01,Melaka,P.139 Jasin,N.25 Rim,4885.0,7857.0
2022-01-01,Melaka,P.139 Jasin,N.25 Rim,5134.0,6222.0
2024-01-01,Melaka,P.139 Jasin,N.25 Rim,6415.0,7624.0
2019-01-01,Melaka,P.139 Jasin,N.26 Serkam,5243.0,6231.0
2022-01-01,Melaka,P.139 Jasin,N.26 Serkam,6368.0,7814.0
2024-01-01,Melaka,P.139 Jasin,N.26 Serkam,8138.0,9540.0
2019-01-01,Melaka,P.139 Jasin,N.27 Merlimau,5700.0,7909.0
2022-01-01,Melaka,P.139 Jasin,N.27 Merlimau,6200.0,6832.0
2024-01-01,Melaka,P.139 Jasin,N.27 Merlimau,5947.0,6615.0
2019-01-01,Melaka,P.139 Jasin,N.28 Sungai Rambai,4112.0,5339.0
2022-01-01,Melaka,P.139 Jasin,N.28 Sungai Rambai,5836.0,6750.0
2024-01-01,Melaka,P.139 Jasin,N.28 Sungai Rambai,7227.0,8094.0
2019-01-01,Johor,P.140 Segamat,N.01 Buloh Kasap,5645.0,6399.0
2022-01-01,Johor,P.140 Segamat,N.01 Buloh Kasap,4339.0,5826.0
2024-01-01,Johor,P.140 Segamat,N.01 Buloh Kasap,5457.0,6575.0
2019-01-01,Johor,P.140 Segamat,N.02 Jementah,5449.0,6726.0
2022-01-01,Johor,P.140 Segamat,N.02 Jementah,5591.0,7284.0
2024-01-01,Johor,P.140 Segamat,N.02 Jementah,7528.0,8672.0
2019-01-01,Johor,P.141 Sekijang,N.03 Pemanis,5931.0,6979.0
2022-01-01,Johor,P.141 Sekijang,N.03 Pemanis,6377.0,6744.0
2024-01-01,Johor,P.141 Sekijang,N.03 Pemanis,6073.0,6230.0
2019-01-01,Johor,P.141 Sekijang,N.04 Kemelah,4829.0,5984.0
2022-01-01,Johor,P.141 Sekijang,N.04 Kemelah,5175.0,6719.0
2024-01-01,Johor,P.141 Sekijang,N.04 Kemelah,6227.0,7077.0
2019-01-01,Johor,P.142 Labis,N.05 Tenang,5631.0,5887.0
2022-01-01,Johor,P.142 Labis,N.05 Tenang,6083.0,6256.0
2024-01-01,Johor,P.142 Labis,N.05 Tenang,7882.0,8755.0
2019-01-01,Johor,P.142 Labis,N.06 Bekok,5983.0,6695.0
2022-01-01,Johor,P.142 Labis,N.06 Bekok,4373.0,5605.0
2024-01-01,Johor,P.142 Labis,N.06 Bekok,5095.0,6502.0
2019-01-01,Johor,P.143 Pagoh,N.07 Bukit Kepong,4413.0,5394.0
2022-01-01,Johor,P.143 Pagoh,N.07 Bukit Kepong,4730.0,6505.0
2024-01-01,Johor,P.143 Pagoh,N.07 Bukit Kepong,6730.0,7210.0
2019-01-01,Johor,P.143 Pagoh,N.08 Bukit Pasir,5336.0,6122.0
2022-01-01,Johor,P.143 Pagoh,N.08 Bukit Pasir,4913.0,5811.0
2024-01-01,Johor,P.143 Pagoh,N.08 Bukit Pasir,5705.0,6524.0
2019-01-01,Johor,P.144 Ledang,N.09 Gambir,5490.0,6151.0
2022-01-01,Johor,P.144 Ledang,N.09 Gambir,6763.0,8279.0
2024-01-01,Johor,P.144 Ledang,N.09 Gambir,5302.0,6624.0
2019-01-01,Johor,P.144 Ledang,N.10 Tangkak,6101.0,7036.0
2022-01-01,Johor,P.144 Ledang,N.10 Tangkak,5698.0,7205.0
2024-01-01,Johor,P.144 Ledang,N.10 Tangkak,7023.0,7765.0
2019-01-01,Johor,P.144 Ledang,N.11 Serom,5440.0,6848.0
2022-01-01,Johor,P.144 Ledang,N.11 Serom,5107.0,6281.0
2024-01-01,Johor,P.144 Ledang,N.11 Serom,6681.0,7753.0
2019-01-01,Johor,P.145 Bakri,N.12 Bentayan,6398.0,8427.0
2022-01-01,Johor,P.145 Bakri,N.12 Bentayan,6653.0,9155.0
2024-01-01,Johor,P.145 Bakri,N.12 Bentayan,7792.0,9384.0
2019-01-01,Johor,P.145 Bakri,N.13 Simpang Jeram,6682.0,7951.0
2022-01-01,Johor,P.145 Bakri,N.13 Simpang Jeram,7419.0,9747.0
2024-01-01,Johor,P.145 Bakri,N.13 Simpang Jeram,6662.0,7768.0
2019-01-01,Johor,P.145 Bakri,N.14 Bukit Naning,5199.0,6988.0
2022-01-01,Johor,P.145 Bakri,N.14 Bukit Naning,5059.0,8533.0
2024-01-01,Johor,P.145 Bakri,N.14 Bukit Naning,7495.0,9131.0
2019-01-01,Johor,P.146 Muar,N.15 Maharani,6394.0,8169.0
2022-01-01,Johor,P.146 Muar,N.15 Maharani,5575.0,6993.0
2024-01-01,Johor,P.146 Muar,N.15 Maharani,9383.0,10086.0
2019-01-01,Johor,P.146 Muar,N.16 Sungai Balang,6340.0,7038.0
2022-01-01,Johor,P.146 Muar,N.16 Sungai Balang,5616.0,6368.0
2024-01-01,Johor,P.146 Muar,N.16 Sungai Balang,7534.0,8673.0
2019-01-01,Johor,P.147 Parit Sulong,N.17 Semerah,5809.0,7109.0
2022-01-01,Johor,P.147 Parit Sulong,N.17 Semerah,5941.0,6853.0
2024-01-01,Johor,P.147 Parit Sulong,N.17 Semerah,7815.0,8308.0
2019-01-01,Johor,P.147 Parit Sulong,N.18 Sri Medan,5347.0,6739.0
2022-01-01,Johor,P.147 Parit Sulong,N.18 Sri Medan,5646.0,6832.0
2024-01-01,Johor,P.147 Parit Sulong,N.18 Sri Medan,8104.0,9690.0
2019-01-01,Johor,P.148 Ayer Hitam,N.19 Yong Peng,6213.0,6501.0
2022-01-01,Johor,P.148 Ayer Hitam,N.19 Yong Peng,6076.0,6729.0
2024-01-01,Johor,P.148 Ayer Hitam,N.19 Yong Peng,5208.0,6439.0
2019-01-01,Johor,P.148 Ayer Hitam,N.20 Semarang,6067.0,6389.0
2022-01-01,Johor,P.148 Ayer Hitam,N.20 Semarang,7620.0,8214.0
2024-01-01,Johor,P.148 Ayer Hitam,N.20 Semarang,8028.0,9224.0
2019-01-01,Johor,P.149 Sri Gading,N.21 Parit Yaani,6674.0,7795.0
2022-01-01,Johor,P.149 Sri Gading,N.21 Parit Yaani,6776.0,7385.0
2024-01-01,Johor,P.149 Sri Gading,N.21 Parit Yaani,8115.0,9961.0
2019-01-01,Johor,P.149 Sri Gading,N.22 Parit Raja,7482.0,8721.0
2022-01-01,Johor,P.149 Sri Gading,N.22 Parit Raja,5430.0,6290.0
2024-01-01,Johor,P.149 Sri Gading,N.22 Parit Raja,7910.0,9145.0
2019-01-01,Johor,P.150 Batu Pahat,N.23 Penggaram,6691.0,7483.0
2022-01-01,Johor,P.150 Batu Pahat,N.23 Penggaram,7300.0,8792.0
2024-01-01,Johor,P.150 Batu Pahat,N.23 Penggaram,7068.0,9114.0
2019-01-01,Johor,P.150 Batu Pahat,N.24 Senggarang,5439.0,6952.0
2022-01-01,Johor,P.150 Batu Pahat,N.24 Senggarang,6390.0,7532.0
2024-01-01,Johor,P.150 Batu Pahat,N.24 Senggarang,7395.0,8857.0
2019-01-01,Johor,P.150 Batu Pahat,N.25 Rengit,5548.0,6603.0
2022-01-01,Johor,P.150 Batu Pahat,N.25 Rengit,5820.0,6756.0
2024-01-01,Johor,P.150 Batu Pahat,N.25 Rengit,7925.0,8487.0
2019-01-01,Johor,P.151 Simpang Renggam,N.26 Machap,4532.0,5671.0
2022-01-01,Johor,P.151 Simpang Renggam,N.26 Machap,4903.0,5710.0
2024-01-01,Johor,P.151 Simpang Renggam,N.26 Machap,6469.0,7188.0
2019-01-01,Johor,P.151 Simpang Renggam,N.27 Layang-Layang,3660.0,4386.0
2022-01-01,Johor,P.151 Simpang Renggam,N.27 Layang-Layang,4422.0,5169.0
2024-01-01,Johor,P.151 Simpang Renggam,N.27 Layang-Layang,5886.0,6274.0
2019-01-01,Johor,P.152 Kluang,N.28 Mengkibol,5340.0,6390.0
2022-01-01,Johor,P.152 Kluang,N.28 Mengkibol,5866.0,6886.0
2024-01-01,Johor,P.152 Kluang,N.28 Mengkibol,6661.0,6985.0
2019-01-01,Johor,P.152 Kluang,N.29 Mahkota,5207.0,6174.0
2022-01-01,Johor,P.152 Kluang,N.29 Mahkota,5265.0,7112.0
2024-01-01,Johor,P.152 Kluang,N.29 Mahkota,6116.0,6504.0
2019-01-01,Johor,P.153 Sembrong,N.30 Paloh,4156.0,4976.0
